id,rle_mask
389eeae597,
2abe2d917b,2 7877 7889 91 7993 88 8097 85 8201 82 8305 79 8408 77 8511 75 8613 74 8716 72 8819 70 8922 68 9026 65 9131 61 9240 53 9345 49 9448 47 9551 45 9654 43 9758 40 9862 37 9969 31 10070 31 10176 25
61ba42e450,6469 9 6568 12 6667 15 6768 16 6869 16 6970 17 7071 18 7172 19 7273 19 7374 20 7475 20 7576 21 7677 21 7778 22 7879 22 7980 22 8081 23 8182 23 8283 23 8384 23 8485 23 8586 23 8687 24 8788 24 8889 24 8990 24 9091 24 9192 24 9293 24 9394 24 9495 24 9596 24 9697 25 9798 25 9899 24 10000 25 10101 24
7d561f388e,
9e28ecb2b1,4644 3 4744 4 4843 6 4942 8 5042 9 5141 11 5241 12 5340 14 5440 15 5540 16 5640 17 5740 18 5840 19 5940 20 6041 20 6141 21 6241 22 6342 22 6443 22 6545 21 6647 20 6748 20 6851 18 6953 17 7056 15 7160 12 7263 10 7366 8 7469 6 7572 4 7676 1
a4dc4e0266,1 1717 1721 98 1826 94 1930 91 2034 88 2137 86 2239 85 2342 83 2444 82 2547 80 2650 78 2753 76 2856 74 2959 72 3061 71 3165 68 3268 66 3371 64 3473 63 3576 61 3678 60 3780 59 3881 59 3983 58 4084 58 4186 57 4287 57 4389 56 4490 56 4591 56 4693 55 4795 54 4896 54 4998 53 5100 52 5201 52 5303 51 5405 50 5506 50 5608 49 5710 48 5811 48 5913 47 6015 46 6116 46 6218 45 6320 44 6422 43 6524 42 6627 40 6729 39 6831 38 6934 36 7036 35 7138 34 7239 34 7341 33 7443 32 7545 31 7647 30 7748 30 7850 29 7952 28 8053 28 8155 27 8257 26 8359 25 8461 24 8564 22 8666 21 8768 20 8870 19 8972 18 9074 17 9176 16 9278 15 9380 14 9482 13 9584 12 9686 11 9788 10 9889 10 9991 9 10093 8 10194 8
9f7f6d76db,26 76 127 76 228 76 330 75 432 74 533 74 635 73 737 72 838 72 940 71 1042 70 1143 70 1245 69 1346 69 1448 68 1549 68 1650 68 1752 67 1853 67 1954 67 2055 67 2157 66 2258 66 2359 66 2460 66 2562 65 2664 64 2765 64 2866 64 2968 63 3069 63 3171 62 3272 62 3373 62 3474 62 3575 62 3677 61 3778 61 3880 60 3981 60 4083 59 4185 58 4287 57 4389 56 4491 55 4593 54 4696 52 4798 51 4902 48 5007 44 5112 40 5217 36 5323 31 5430 25 5538 18 5646 11 5753 5
919f72b795,1 1383 1391 90 1497 84 1601 80 1705 76 1808 73 1911 71 2014 68 2117 66 2222 62 2324 60 2425 60 2526 60 2627 59 2728 59 2829 58 2930 57 3031 57 3132 56 3233 55 3334 54 3435 54 3536 53 3637 52 3738 52 3839 51 3940 51 4041 50 4142 50 4243 50 4344 50 4445 50 4546 49 4647 49 4748 49 4849 49 4950 50 5051 50 5152 50 5253 50 5354 50 5455 50 5556 50 5657 50 5758 50 5859 51 5960 51 6061 51 6162 51 6263 51 6364 51 6465 51 6566 51 6667 51 6768 51 6869 51 6970 51 7071 51 7172 51 7273 50 7374 50 7475 50 7576 50 7677 50 7778 51 7879 51 7980 52 8081 53 8182 54 8283 56 8384 58 8485 60 8586 63 8687 65 8788 68 8889 70 8990 72 9091 74 9192 76 9293 78 9394 81 9495 83 9596 86 9697 89 9798 91 9899 92 10000 93 10101 93
6e1f24469c,
1594446b53,
8526b93268,1 3939 3945 96 4053 89 4158 85 4262 82 4366 79 4470 76 4573 74 4676 72 4779 70 4882 68 4984 67 5087 65 5189 64 5291 63 5393 62 5496 60 5597 60 5700 58 5802 57 5904 56 6007 54 6109 53 6211 52 6313 51 6415 50 6517 49 6619 48 6721 47 6823 46 6925 45 7027 44 7129 43 7231 42 7334 40 7437 38 7540 36 7644 33 7748 30 7852 27 7956 24 8059 22 8163 19 8266 17 8368 16 8471 14 8574 12 8677 10 8779 9 8881 8 8983 7 9085 6 9187 5 9289 4 9391 3
db9008cc91,
8b3edddb86,
c2ff775372,1009 2 1108 4 1208 5 1308 6 1408 7 1508 8 1607 10 1706 12 1806 13 1905 15 2005 16 2104 18 2203 20 2302 22 2401 24 2500 26 2599 28 2698 30 2796 33 2894 36 2992 39 3090 42 3189 44 3287 47 3386 49 3485 51 3585 52 3685 53 3785 54 3886 54 3986 55 4087 55 4187 56 4288 56 4388 57 4488 58 4589 58 4689 59 4788 61 4887 63 4986 65 5084 68 5183 70 5281 73 5380 75 5479 77 5579 78 5679 79 5779 80 5879 81 5980 81 6080 82 6181 82 6281 83 6382 83 6483 83 6584 83 6684 84 6785 84 6886 84 6987 84 7088 84 7189 84 7290 84 7390 85 7491 85 7591 86 7692 86 7792 87 7892 88 7992 89 8092 90 8192 91 8292 92 8392 93 8492 94 8592 95 8693 95 8794 95 8895 95 8997 94 9099 93 9201 92 9302 92 9404 91 9506 90 9608 89 9710 88 9811 88 9913 87 10014 87 10116 86
5ea1fe5010,56 46 157 46 258 46 359 46 460 46 561 46 662 46 763 46 864 46 965 46 1066 46 1167 46 1268 46 1369 46 1470 46 1571 46 1671 47 1772 47 1873 47 1974 47 2075 47 2176 47 2277 47 2378 47 2479 47 2580 47 2681 47 2782 47 2882 48 2983 48 3084 48 3185 48 3286 48 3387 48 3488 48 3589 48 3690 48 3790 49 3891 49 3992 49 4093 49 4194 49 4295 49 4395 50 4496 50 4597 50 4698 50 4799 50 4900 50 5001 50 5102 50 5203 50 5304 50 5405 50 5505 51 5606 51 5707 51 5808 51 5909 51 6009 52 6110 52 6211 52 6312 52 6413 52 6513 53 6614 53 6715 53 6816 53 6916 54 7017 54 7118 54 7219 54 7320 54 7421 54 7522 54 7623 54 7724 54 7825 54 7926 54 8026 55 8127 55 8228 55 8329 55 8430 55 8531 55 8632 55 8733 55 8834 55 8935 55 9037 54 9138 54 9239 54 9340 54 9441 54 9542 54 9643 54 9743 55 9844 55 9945 55 10046 55 10147 55
61291bc911,1 100 102 606 715 94 822 88 927 84 1032 80 1135 78 1239 75 1342 73 1446 70 1549 68 1652 66 1755 64 1858 62 1961 60 2065 57 2168 55 2272 52 2376 49 2480 46 2585 42 2691 37 2796 33 2900 30 3005 26 3109 23 3213 20 3316 18 3419 16 3523 13 3626 11 3729 9 3833 6 3937 3
993a7eca7a,
1dfcbf4bca,
6d8b46c501,
4011974d7a,6563 3 6662 5 6760 8 6857 12 6953 17 7048 23 7143 29 7239 34 7337 37 7436 39 7535 41 7635 42 7735 43 7836 43 7937 43 8038 43 8140 42 8243 40 8345 39 8449 36 8553 33 8658 29 8765 23 8870 19 8975 15 9079 12 9184 8 9288 5 9392 2
153c26c3e9,
4d163fda07,1008 3 1098 14 1180 33 1278 36 1376 39 1475 41 1574 43 1674 44 1774 45 1874 46 1974 47 2074 48 2175 48 2275 49 2376 49 2476 50 2577 50 2677 51 2777 52 2878 52 2978 53 3079 53 3179 54 3280 54 3381 54 3481 55 3582 55 3683 55 3784 55 3885 55 3986 55 4087 55 4188 55 4289 55 4390 55 4491 55 4592 55 4693 55 4794 55 4895 55 4996 55 5097 55 5198 55 5299 55 5400 55 5502 54 5603 54 5704 54 5805 54 5906 54 6007 54 6108 54 6209 54 6310 54 6411 54 6513 53 6614 53 6716 52 6817 52 6918 52 7020 51 7121 51 7223 50 7324 50 7426 49 7527 49 7629 48 7730 48 7832 47 7933 47 8035 46 8136 46 8238 45 8340 44 8441 44 8542 44 8644 43 8745 43 8846 43 8948 42 9049 42 9150 42 9251 42 9352 42 9453 42 9554 42 9655 42 9756 42 9857 42 9958 42 10059 42 10160 42
f18eb3b587,
4a30e84131,71 31 172 31 272 32 373 32 472 34 572 35 672 36 772 37 871 39 970 41 1069 43 1169 44 1268 46 1368 47 1468 48 1568 49 1668 50 1769 50 1869 51 1969 52 2070 52 2171 52 2271 53 2372 53 2472 54 2573 54 2674 54 2775 54 2876 54 2977 54 3078 54 3179 54 3280 54 3381 54 3482 54 3583 54 3684 54 3785 54 3886 54 3987 54 4089 53 4190 53 4291 53 4393 52 4494 52 4595 52 4697 51 4798 51 4899 51 5001 50 5102 50 5203 50 5304 50 5406 49 5507 49 5608 49 5709 49 5811 48 5912 48 6013 48 6114 48 6215 48 6316 48 6418 47 6519 47 6620 47 6722 46 6823 46 6924 46 7026 45 7128 44 7229 44 7330 44 7432 43 7534 42 7635 42 7737 41 7838 41 7940 40 8041 40 8143 39 8244 39 8346 38 8447 38 8549 37 8650 37 8752 36 8853 36 8955 35 9056 35 9158 34 9259 34 9361 33 9462 33 9564 32 9665 32 9766 32 9867 32 9968 32 10069 32 10170 32
df8ebf4571,1 6565 6568 99 6676 89 6766 1 6782 78 6888 68 6997 3 7001 55 7110 45 7216 38 7332 18
18729df07b,2148 59 2217 7985
aa94d14241,15 87 115 88 214 90 312 93 410 96 507 7271 7781 98 7885 95 7988 93 8091 91 8194 89 8297 87 8399 86 8501 85 8603 84 8705 83 8807 82 8908 82 9010 81 9112 80 9213 80 9314 80 9416 79 9517 79 9619 78 9720 78 9821 78 9923 77 10024 77 10125 77
0d2bff49ea,1 71 102 71 203 71 304 71 405 71 506 71 607 71 708 71 809 71 910 71 1011 71 1112 71 1213 71 1314 71 1415 71 1516 71 1617 71 1718 71 1819 71 1920 71 2021 70 2122 70 2223 70 2324 69 2425 69 2526 68 2627 68 2728 68 2829 67 2930 67 3031 67 3132 66 3233 66 3334 65 3435 65 3536 64 3637 64 3738 63 3839 62 3940 61 4041 61 4142 59 4243 58 4344 57 4445 56 4546 55 4647 53 4748 52 4849 50 4950 49 5051 47 5152 45 5253 44 5354 42 5455 41 5556 39 5657 37 5758 35 5859 32 5960 29 6061 23 6162 15 6263 8 6364 4
79b2e7fb3b,6061 2 6162 4 6263 6 6364 7 6465 8 6566 9 6667 10 6768 10 6869 11 6970 11 7071 12 7172 12 7273 13 7374 13 7475 13 7576 14 7677 14 7778 15 7879 15 7980 16 8081 16 8182 17 8283 17 8384 18 8485 19 8586 20 8687 21 8788 22 8889 23 8990 24 9091 25 9192 26 9293 27 9394 28 9495 29 9596 29 9697 30 9798 31 9899 31 10000 31 10101 32
5432daa68e,4343 1 4442 3 4541 5 4641 6 4741 7 4840 9 4938 12 5036 15 5133 19 5229 24 5325 29 5420 35 5516 40 5611 46 5707 51 5804 55 5901 59 5996 65 6090 72 6184 79 6279 85 6370 3832
d03df054cf,1 8280 8283 96 8384 94 8485 92 8586 89 8687 87 8788 83 8889 77 8990 72 9091 69 9192 65 9293 62 9394 59 9495 57 9596 56 9697 54 9798 53 9899 52 10000 51 10101 51
189357775a,2 7 102 9 203 8 304 9 405 10 506 11 607 11 708 12 809 13 910 13 1011 13 1112 14 1213 14 1314 14 1415 15 1516 15 1617 16 1718 16 1819 16 1920 17 2021 17 2122 17 2223 16 2324 16 2425 15 2526 14 2627 12 2728 10 2829 7 2930 5 3033 1
ce96a07785,
68b892b80c,
93a9e01734,21 81 122 81 223 81 324 81 425 81 526 81 628 80 729 80 830 80 932 79 1034 78 1135 78 1237 77 1339 76 1441 75 1543 74 1645 73 1747 72 1849 71 1950 71 2052 70 2154 69 2255 69 2357 68 2458 68 2560 67 2661 67 2762 67 2864 66 2965 66 3066 66 3168 65 3269 65 3370 65 3471 65 3572 65 3673 65 3774 65 3874 66 3975 66 4075 67 4175 68 4276 68 4376 69 4476 70 4576 71 4676 72 4777 72 4878 72 4979 72 5081 71 5182 71 5284 70 5386 69 5487 69 5589 68 5690 68 5791 68 5892 68 5993 68 6093 69 6194 69 6294 70 6395 70 6495 71 6596 71 6696 72 6797 72 6897 73 6997 74 7098 74 7199 74 7299 75 7400 75 7501 75 7601 76 7702 76 7803 76 7904 76 8005 76 8106 76 8206 77 8307 77 8408 77 8509 77 8610 77 8711 77 8812 77 8913 77 9014 77 9115 77 9216 77 9318 76 9419 76 9520 76 9621 76 9722 76 9823 76 9924 76 10025 76 10126 76
3db26cb791,75 27 175 28 276 28 376 29 477 29 577 30 677 31 777 32 876 34 976 35 1075 37 1175 38 1275 39 1374 41 1474 42 1573 44 1673 45 1773 46 1873 47 1973 48 2072 50 2172 51 2272 52 2372 53 2471 55 2571 56 2671 57 2771 58 2872 58 2972 59 3073 59 3174 59 3275 59 3376 59 3478 58 3579 58 3679 59 3780 59 3881 59 3981 60 4082 60 4182 61 4282 62 4383 62 4483 63 4583 64 4684 64 4785 64 4885 65 4986 65 5087 65 5188 65 5290 64 5391 64 5492 64 5594 63 5696 62 5797 62 5899 61 6001 60 6103 59 6205 58 6306 58 6408 57 6509 57 6610 57 6711 57 6812 57 6913 57 7014 57 7115 57 7216 57 7317 57 7418 57 7519 57 7620 57 7722 56 7823 56 7924 56 8025 56 8127 55 8228 55 8329 55 8430 55 8531 55 8632 55 8733 55 8835 54 8936 54 9037 54 9138 54 9239 54 9340 54 9442 53 9543 53 9644 53 9745 53 9846 53 9947 53 10048 53 10149 53
e17703fdd5,
ec82dc9c80,12 90 113 90 214 90 315 90 416 90 517 90 617 91 718 91 819 91 920 91 1021 91 1121 92 1222 92 1323 92 1424 92 1525 92 1626 92 1727 92 1828 92 1929 92 2031 91 2132 91 2234 90 2336 89 2437 89 2539 88 2641 87 2743 86 2845 85 2947 84 3048 84 3150 83 3252 82 3354 81 3456 80 3558 79 3660 78 3762 77 3864 76 3966 75 4068 74 4170 73 4272 72 4374 71 4476 70 4578 69 4680 68 4781 68 4883 67 4985 66 5088 64 5190 63 5292 62 5395 60 5497 59 5600 57 5702 56 5805 54 5908 52 6011 50 6114 48 6216 47 6319 45 6422 43 6526 40 6629 38 6732 36 6834 35 6937 33 7040 31 7143 29 7245 28 7348 26 7451 24 7553 23 7656 21 7758 20 7861 18 7963 17 8066 15 8168 14 8271 12 8373 11 8475 10 8578 8 8680 7 8782 6 8884 5 8986 4 9088 3 9190 2
d8200d88b1,1 6059 6061 97 6162 96 6263 94 6369 88 6472 85 6575 81 6678 78 6781 74 6884 71 6987 67 7091 62 7195 56 7299 51 7403 46 7507 40 7609 37 7711 34 7813 32 7915 29 8016 28 8118 26 8219 26 8319 26 8420 25 8520 25 8621 24 8722 23 8822 22 8922 21 9023 20 9123 19 9224 18 9324 18 9425 17 9526 15 9628 13 9730 11 9833 6 9935 1
71644debd8,19 83 120 83 221 83 322 83 422 84 522 85 623 85 724 85 824 86 924 87 1024 85 1125 78 1225 74 1325 71 1425 67 1526 62 1626 58 1728 52 1830 45 1933 36 2037 24 2142 11
8cd406ddbd,1113 2 1213 8 1314 13 1374 13 1415 18 1472 21 1516 26 1571 31 1617 33 1670 91 1766 8436
70618c36ee,
9accde1974,19 83 119 84 219 85 318 87 416 90 514 93 613 95 712 97 811 7876 8688 100 8790 99 8892 98 8994 97 9096 96 9198 95 9300 94 9402 93 9503 93 9605 92 9706 92 9808 91 9909 91 10011 90 10112 90
bf42f85d68,
450715077f,
e2526a10e9,
151099de84,
06b664b866,
41b52c1438,
2bbba74c54,
b5fc6574cc,77 25 178 25 279 25 380 25 481 25 582 25 683 25 784 25 884 26 985 26 1086 26 1187 26 1287 27 1388 27 1488 28 1589 28 1690 28 1791 28 1893 27 1997 24 2104 18 2215 8 2320 4
506313852a,11 86 112 86 212 87 313 87 412 89 513 89 612 90 712 91 812 92 910 95 1011 95 1112 96 1213 96 1314 96 1415 96 1516 96 1617 97 1718 97 1819 97 1920 98 2021 98 2122 100 2223 100 2324 100 2425 7777
faced45569,
8b74a58326,2930 1 3031 3 3132 5 3233 6 3334 7 3435 9 3536 11 3637 12 3738 14 3839 15 3940 17 4041 19 4142 21 4243 23 4344 25 4445 26 4546 28 4647 29 4748 30 4849 31 4950 31 5051 32 5152 32 5253 33 5354 33 5455 33 5556 34 5657 34 5758 35 5859 35 5960 35 6061 36 6162 36 6263 37 6364 38 6465 38 6566 39 6667 40 6768 41 6869 43 6970 44 7071 45 7172 47 7273 48 7374 49 7475 50 7576 52 7677 53 7778 54 7879 54 7980 55 8081 56 8182 57 8283 57 8384 58 8485 59 8586 59 8687 60 8790 59 8893 57 8996 56 9098 55 9200 55 9303 53 9406 52 9508 51 9611 50 9713 50 9815 49 9918 48 10019 49 10120 49
3fd3788e31,1 6302 6316 85 6424 75 6532 66 6640 57 6748 43 6862 23 6966 15 7071 6
eba8908805,6362 2 6460 5 6558 8 6653 14 6748 20 6844 25 6941 29 7038 33 7136 36 7234 39 7332 42 7430 45 7528 48 7627 50 7726 52 7825 54 7924 56 8023 58 8123 59 8222 61 8322 62 8422 63 8522 64 8622 65 8722 66 8822 67 8923 67 9023 68 9123 69 9223 70 9324 70 9424 71 9524 72 9625 72 9725 73 9825 74 9926 74 10026 75 10127 75
0a64d578b5,5554 2 5577 27 5645 12 5661 4541
0c26ab8168,60 42 160 43 261 43 361 44 460 46 560 47 660 48 759 50 859 51 958 53 1058 54 1157 56 1257 57 1357 58 1458 58 1559 58 1660 58 1762 57 1864 56 1966 55 2068 54 2169 54 2271 53 2373 52 2475 51 2577 50 2678 50 2780 49 2882 48 2983 48 3085 47 3187 46 3289 45 3392 43 3494 42 3598 39 3704 34 3820 19 3936 4
0de7c509cc,
b69cacf30a,
7b19f5eb71,5684 3 5688 1 5782 16 5872 2 5880 25 5967 1 5969 41 6064 1 6066 47 6164 51 6265 53 6364 59 6465 62 6566 64 6667 66 6768 68 6869 70 6970 72 7071 74 7172 75 7273 76 7374 79 7475 80 7576 81 7677 81 7778 82 7879 83 7980 85 8081 86 8182 87 8283 88 8384 88 8485 89 8586 90 8687 90 8788 90 8889 90 8990 91 9091 91 9192 91 9295 89 9399 85 9501 85 9604 83 9689 3 9707 81 9809 80 9919 70 10024 60 10085 1 10128 59 10188 1
a2116f6ae2,1 10201
3a8925ef48,
d8fa7027a9,
afc4844f6a,
f3b0873046,
0f9ef8df38,
68ff47165b,
b4a849594f,
9da76dae32,
d054be6e3d,
6425106fd4,
aec95a704d,1 79 102 79 203 79 304 78 405 76 506 73 607 67 708 14 731 21 809 11 910 8 1011 6 1112 5 1215 2 1316 1 1417 1 1518 1 1619 2 1719 4 1819 5 1922 3 2023 1
85cbf88c3a,1 8787 8790 99 8891 99 8993 98 9095 97 9199 94 9302 92 9407 79 9488 4 9511 73 9612 71 9714 69 9817 65 9919 63 10020 63 10123 59
f64c261570,11 91 112 91 212 92 313 92 412 94 513 94 612 96 712 97 810 9392
d1e5eeedf1,
88f577fd2a,
41e4f4038a,1 7 102 7 203 6 304 6 405 6 506 6 607 6 708 6 809 6 910 6 1011 6 1112 5 1213 5 1314 4 1415 3 1516 3 1617 2 2425 2 2526 3 2627 3 2728 4 2829 5 2930 5 3031 6 3132 7 3233 8 3334 8 3435 9 3536 10 3637 11 3738 12 3839 13 3940 13 4041 13 4142 13 4243 13 4344 12 4445 12 4546 12 4647 11 4748 11 4849 11 4950 11 5051 11 5152 11 5253 11 5354 11 5455 12 5556 12 5657 12 5758 12 5859 12 5960 12 6061 12 6162 12 6263 12 6364 13 6465 13 6566 13 6667 13 6768 14 6869 14 6970 14 7071 15 7172 15 7273 16 7374 17 7475 18 7576 19 7677 20 7778 21 7879 23 7980 24 8081 24 8182 25 8283 25 8384 26 8485 26 8586 26 8687 25 8788 25 8889 24 8990 23 9091 22 9192 21 9293 20 9394 19 9495 18 9596 18 9697 17 9798 16 9899 16 10000 15 10101 15
74f1b30c08,1 303 309 96 414 92 518 89 622 86 725 75 808 1 828 72 931 69 1034 66 1137 63 1240 60 1343 55 1447 51 1550 48 1653 45 1756 43 1859 40 1962 38 2065 36 2167 34 2270 32 2373 30 2476 28 2579 26 2682 24 2784 22 2887 19 2990 16 3093 13 3197 7
29f3b6dc8e,
cf22da8b0b,1 4219 4235 63 4344 48 4445 43 4546 38 4647 31 4748 14 4849 4
711c505cf4,
2fb72cfd9e,
10cbd21919,52 50 154 49 256 48 359 46 462 44 565 42 667 41 769 40 871 39 973 38 1075 37 1177 36 1279 35 1381 34 1482 34 1585 32 1686 32 1788 31 1890 30 1992 29 2094 28 2196 27 2298 26 2399 26 2501 25 2603 24 2705 23 2806 23 2908 22 3010 21 3112 20 3213 20 3315 19 3417 18 3519 17 3622 15 3724 14 3827 12 3929 11 4032 9 4134 8 4237 6 4339 5 4441 4 4543 3 4646 1
4025c0ac8e,
b67e8c0e8e,
16545fae06,1 74 102 73 203 73 304 72 405 70 506 63 607 48 708 42 809 35 910 26 1011 12 1112 2
3abde75a97,
fb5bb6be18,
2c501a8b77,
1e4a6b81a3,1 7676 7679 99 7787 75 7872 7 7890 71 7976 4 7993 66 8097 61 8200 57 8305 51 8408 2 8411 44 8517 38 8624 31 8735 19 8849 3
7fa74fdeba,58 44 159 44 260 44 361 44 462 44 562 45 663 45 764 45 865 45 965 46 1066 46 1167 46 1267 47 1368 47 1469 47 1569 48 1670 48 1771 48 1871 49 1972 49 2072 50 2173 50 2274 50 2375 50 2476 50 2577 50 2678 50 2780 49 2882 48 2983 48 3085 47 3187 46 3288 46 3390 45 3492 44 3593 44 3695 43 3797 42 3899 41 4001 40 4103 39 4205 38 4308 36 4411 34 4514 32 4617 30 4720 28 4824 25 4927 23 5031 20 5135 17 5239 14 5342 12 5446 9 5549 7 5652 5 5755 3 5858 1
01e136f700,1 4392 4400 82 4507 66 4611 52 4713 45 4815 35 4918 32 5020 31 5124 28 5228 25 5331 23 5434 21 5538 18 5640 17 5743 15 5846 13 5953 7 6057 4 6160 1
d57d30d6a1,
f9becf46d4,
8b71ac9863,
a4104dec88,
2c3585a547,2462 2 2558 11 2655 18 2750 25 2848 30 2946 34 3045 38 3145 41 3244 45 3343 50 3442 54 3539 61 3639 65 3738 70 3839 72 3940 76 4041 82 4142 88 4243 89 4344 91 4445 91 4546 92 4647 92 4748 93 4849 95 4950 96 5051 98 5152 99 5253 99 5354 2220 7575 201 7778 99 7879 99 7980 99 8081 98 8182 97 8283 97 8384 96 8485 96 8586 96 8687 96 8788 94 8889 92 8990 92 9091 92 9192 91 9293 90 9394 89 9495 88 9596 87 9697 87 9798 86 9899 84 10000 81 10102 81
b3a135bd66,2423 2 2521 5 2618 9 2714 14 2811 18 2908 22 3006 25 3102 30 3199 34 3295 39 3391 44 3486 50 3583 54 3680 58 3778 61 3875 65 3972 69 4067 75 4154 6048
6bb333fe7b,
3eb3e346ca,1 44 102 44 203 44 304 44 405 45 506 45 607 46 708 47 809 48 910 49 1011 51 1112 53 1213 55 1314 58 1415 61 1516 64 1617 67 1718 69 1819 72 1920 75 2021 78 2122 81 2223 82 2324 84 2425 85 2526 86 2627 86 2728 86 2829 86 2930 85 3031 84 3132 83 3233 82 3334 80 3435 79 3536 77 3637 76 3738 74 3839 73 3940 72 4041 71 4142 69 4243 68 4344 67 4445 66 4546 65 4647 65 4748 64 4849 63 4950 62 5051 62 5152 61 5253 60 5354 59 5455 59 5556 58 5657 57 5758 57 5859 56 5960 55 6061 55 6162 54 6263 54 6364 53 6465 52 6566 52 6667 51 6768 50 6869 50 6970 49 7071 48 7172 48 7273 47 7374 46 7475 45 7576 45 7677 44 7778 43 7879 43 7980 42 8081 42 8182 42 8283 41 8384 41 8485 41 8586 41 8687 41 8788 41 8889 41 8990 41 9091 41 9192 41 9293 42 9394 42 9495 42 9596 43 9697 43 9798 44 9899 44 10000 45 10101 45
3ed16c7933,1 9392 9394 97 9495 95 9596 93 9697 92 9798 91 9899 89 10000 88 10101 86
6464ec6140,1 5956 5960 97 6061 96 6162 95 6263 94 6364 93 6465 92 6566 92 6667 91 6768 91 6869 90 6970 90 7071 90 7172 90 7273 90 7374 90 7475 89 7576 89 7677 89 7778 90 7879 90 7980 90 8081 89 8182 89 8283 89 8384 89 8485 88 8586 88 8687 87 8788 85 8889 84 8990 82 9091 80 9192 78 9293 77 9394 76 9495 75 9596 74 9697 73 9798 73 9899 72 10000 72 10101 72
c6d5346205,
cd179a8e54,19 4 26 76 117 86 217 87 317 88 417 89 516 91 616 92 717 92 818 92 915 96 1016 96 1117 96 1218 96 1319 96 1419 97 1520 97 1621 97 1722 97 1823 97 1924 97 2025 97 2125 98 2226 98 2327 98 2428 98 2529 98 2629 99 2730 99 2831 99 2932 99 3033 2624 5659 99 5760 99 5861 99 5962 99 6064 98 6165 98 6266 98 6367 98 6469 97 6570 97 6671 97 6772 97 6874 96 6976 95 7078 94 7179 94 7281 93 7383 92 7484 92 7586 91 7688 90 7790 89 7892 88 7994 87 8097 85 8199 84 8303 81 8406 79 8510 76 8613 74 8716 72 8820 69 8924 66 9029 62 9132 60 9235 58 9338 56 9442 53 9545 51 9648 49 9753 45 9858 41 9983 17 10084 17 10192 8
948e82d61e,1 5552 5556 96 5657 95 5758 93 5859 91 5960 90 6061 88 6162 86 6263 84 6364 83 6465 81 6566 79 6667 78 6768 76 6869 75 6970 74 7071 73 7172 72 7273 71 7374 70 7475 69 7576 69 7677 69 7778 68 7879 68 7980 68 8081 68 8182 68 8283 68 8384 68 8485 68 8586 67 8687 67 8788 67 8889 67 8990 67 9091 67 9192 67 9293 67 9394 68 9495 68 9596 68 9697 69 9798 69 9899 69 10000 70 10101 70
83232c5c15,2 302 309 96 418 88 527 80 631 77 736 73 840 70 946 65 1056 56 1183 30 1290 24 1397 18 1504 12 1609 8 1713 5 1816 3
c0ea282c4f,30 72 132 71 233 71 335 70 436 70 538 69 640 68 741 68 843 67 944 67 1046 66 1147 66 1249 65 1351 64 1452 64 1554 63 1656 62 1758 61 1860 60 1962 59 2064 58 2166 57 2268 56 2369 56 2471 55 2573 54 2675 53 2776 53 2878 52 2979 52 3080 52 3181 52 3283 51 3384 51 3486 50 3587 50 3689 49 3791 48 3893 47 3995 46 4097 45 4199 44 4301 43 4403 42 4504 42 4606 41 4708 40 4809 40 4911 39 5013 38 5114 38 5216 37 5318 36 5419 36 5521 35 5623 34 5725 33 5827 32 5928 32 6030 31 6132 30 6233 30 6335 29 6436 29 6537 29 6638 29 6739 29 6840 29 6941 29 7042 29 7142 30 7243 30 7344 30 7445 30 7545 31 7646 31 7747 31 7847 32 7948 32 8049 32 8149 33 8250 33 8351 33 8451 34 8552 34 8652 35 8753 35 8853 36 8954 36 9054 37 9154 38 9255 38 9355 39 9455 40 9555 41 9655 42 9755 43 9855 44 9955 45 10055 46 10156 46
bf8525523a,1 5656 5660 98 5763 96 5865 95 5967 94 6069 93 6171 92 6273 91 6375 90 6477 89 6579 88 6681 87 6783 86 6885 85 6987 84 7089 83 7191 82 7293 81 7396 79 7499 77 7601 76 7704 74 7806 73 7909 71 8011 70 8114 68 8217 66 8320 64 8423 62 8527 59 8632 55 8736 52 8840 49 8944 46 9047 44 9149 43 9252 41 9354 40 9457 38 9559 37 9661 36 9762 36 9865 34 9966 34 10068 33 10169 33
b789820d77,42 60 143 60 244 60 345 60 445 61 545 62 646 62 747 62 848 62 948 63 1049 63 1150 63 1251 63 1351 64 1452 64 1552 65 1652 66 1752 67 1852 68 1952 69 2052 70 2153 70 2253 71 2353 72 2454 72 2555 72 2656 72 2756 73 2858 72 2959 72 3060 72 3162 71 3264 70 3367 68 3468 68 3569 68 3670 68 3771 68 3871 69 3972 69 4073 69 4174 69 4275 69 4375 70 4476 70 4577 70 4678 70 4779 70 4880 70 4980 71 5081 71 5181 72 5282 72 5382 73 5483 73 5583 74 5683 75 5783 76 5883 77 5983 78 6083 79 6182 81 6281 83 6380 85 6479 87 6578 89 6676 92 6775 94 6874 96 6974 97 7074 98 7173 3029
